Attempt,Bitstring,Circuit Depth,Gate Count,Success
1908,0010110111100000010101101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1909,1011110101101111111100010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1910,0111110010011011010110111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1911,1011100010111111111110000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1912,1000010100111111001100001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1913,1101001010110110010010101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1914,0000111010011111011110111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1915,0000111010010111000101001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1916,1000010001101110011110001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1917,0110100001100100101110110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1918,0001100110101000111011000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1919,0010110100111010011100110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1920,1001100000111100001000001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1921,0101101110001100111111001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1922,0011110000101100100001100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1923,0000011101000001011101111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1924,1111101110111001110100011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1925,0110000111011000001111100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1926,1000101100100001001100000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1927,0011000011001001001111011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1928,1101000110001011100101001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1929,0010100111111000111001110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1930,0111101001010110010100100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1931,0000011011011000111010000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1932,0011101010010001000011011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1933,0010111100010010100001100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1934,1010110111100111101010011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1935,0100111010111111110111101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1936,0101001101001011111100101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1937,0111100111010011001101101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1938,0100010101001101101110011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1939,0100100010101100111000000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1940,1100100111111000101011001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1941,1001110111001001010000001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1942,1101000010111111000111111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1943,1011001000010001111010000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1944,1100000010110000001101001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1945,0010010000011111010000010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1946,0001011011001011101000111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1947,0000110011011010010101110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1948,1100111101011000000001000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1949,0110000000000001110111000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1950,0000010110010000010000101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1951,0011001101001100001101000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1952,1011100101010011100100111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1953,1110111101101101011100110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1954,0010000100100000101101001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1955,0010011100111100010100011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1956,0001111000101011011110101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1957,0011110001101101110111110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1958,0110010100000100000011101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1959,1001110011000111010111101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1960,0111111000101000101110000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1961,1000010110101101111101101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1962,0001001001111011010010000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1963,1000100010000000100000000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1964,1000001010110001011111000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1965,0100100101000010010000110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1966,1011000001100100000101001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1967,1110000000011100110011111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1968,1111010100001101010100110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1969,0101011110111001111111011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1970,0100111101000110011000110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1971,0100110000111011110111100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1972,0011101111111100000011111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1973,0100001000001110010010111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1974,1000011101111011000010001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1975,0111011110000111010000011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1976,1111001111100100001101100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1977,0001111000000010001001101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1978,0010100011100101110100000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1979,1000011011101011110101100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1980,0010100101000001010101000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1981,1011011100111001101010000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1982,0100001011001110101101010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1983,1010010101101001100101011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1984,0111101001000001111111001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1985,0000011110010010010011001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1986,0111111000011000100100101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1987,1101101101011100011000111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1988,1000011000000001001100100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1989,0111111100101010100111000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1990,0110101011100111010110000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1991,1001011101010011101100011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1992,1000011100110100000010000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1993,1111010011010011100011001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1994,1000011111110101111010100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1995,1011101001010000111101110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1996,1000100010111001001011111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1997,1010110100011010111001101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1998,0000010001001111100000100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1999,1010011001000111100010000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2000,1000001000101101110110011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2001,1011100110101010011000011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2002,1111110010100101101110101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2003,1000111101100101101010001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2004,1010111110000110100101001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2005,0000111010011111001111101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2006,1011111000011010010011111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2007,0011110101001011001111110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2008,0011010010101111001100111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2009,0000011001000001010100000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2010,1010010010011010100110000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2011,0010100101010010011011111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2012,1101111111001101100111100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2013,1111001111100010100100010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2014,1011010011100000110100100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2015,0000000110000000001101000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2016,0111101100101100001000100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2017,0010000101011010011001011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2018,1010100101010110101111110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2019,1100110001110110010000000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2020,0000110000101101001010011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2021,1100010000111010001000011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2022,1100100011110001010010001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2023,1110001011101010111010111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2024,1110110010011010000101001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2025,0000010101101000010111110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2026,0100100000100110011010101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2027,0111000110101100100001111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2028,1111000101100011110011001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2029,0101111110101100000100101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2030,1000000110111101001111000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2031,0001110001010101110011111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2032,0110101011001101110110100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2033,0110000001101111001011011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2034,1010000001110001010100100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2035,1000110111010100001001101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2036,0001101001000011010010011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2037,1111001100111010100101010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2038,0001111010111010000001100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2039,0010010101110100000110010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2040,1011000001100101100011011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2041,1111010110110100011001000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2042,0101101010001010110101111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2043,0011000100010110000100110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2044,0000000101010000011010011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2045,0010000010001101010111100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2046,1010101101010010100111100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2047,1011001011100010011110011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2048,0000010000110110100011001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2049,1011101000001001111001000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2050,1011111111111000111101011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2051,1100101010100101001001110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2052,0110111000001100010100100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2053,0100100110110111101010101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2054,1111010111001000111001001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2055,0000110111011111111111001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2056,0100010101110101111001011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2057,0001010110010111111000111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2058,1111000010110011000010101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2059,0011011010101111100011111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2060,1101011100001001011101000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2061,0101111000101111010111011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2062,0110100110010010000000110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2063,0110101010110110001010001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2064,1010111001011011000101011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2065,0000011010100011010000110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2066,0101011101100101001101000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2067,0110111011010011011001010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2068,1000101010000111111101110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2069,0110010101101111110101010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2070,0000101011110110001010010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2071,1001111001010101001100011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2072,0111100100000010011010011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2073,1101010001000110001100010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2074,0110011100011100011010001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2075,1010011111111100111011010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2076,1000011100111000101100111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2077,1001010011000101000000011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2078,0110010000101001000101100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2079,0001001010101001001100100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2080,1100000100101100110001001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2081,1010110110111001001101011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2082,1001111010000000010010000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2083,1011001001000101110111010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2084,1010001000010010011101110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2085,1100011010001000100110010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2086,1110111111010100100000110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2087,1011111011001000110001001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2088,1100111100000100011110111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2089,1001010001000110110010010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2090,1110001010111100100011100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2091,0000011000101010001001100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2092,0111010001011111001010000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2093,1001111100101011101110010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2094,1111011111111011110100101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2095,1010111100110011011000110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2096,1001011110000000111011010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2097,1110001100001110111011001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2098,0100010011000001110111101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2099,0111100101011000101101111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2100,1001100010100001111000101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2101,1010000001100110100001111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2102,1111100000101111011111001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2103,1001110010100100011101011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2104,1100100000010011010101110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2105,0000010101000101010100001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2106,1011010100000110011111000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2107,0000010010100011101100100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2108,0111111101110011000111101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2109,1110011101011100000001110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2110,1010010011000001110100011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2111,0001101000111011101010011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2112,0111001001101101100101011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2113,0011111001000110100110110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2114,0000011101011111001111110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2115,0111010100010001011100110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2116,0111101000100011010101010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2117,1001000111000001110011101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2118,0001001111100010010011101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2119,0000001110100101100110110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2120,0111111110010101010010000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2121,1000000010100011111011110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2122,0010110001101011010011010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2123,1110011000010111100001101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2124,0110111100110101001000110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2125,1111101011001011110110001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2126,0100110000100011010010110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2127,0100000010100101101111111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2128,1110111001101101010101000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2129,0010000000100010000101010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2130,0101001011000010101101100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2131,0001101001111001010010111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2132,1101100110111000110000010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2133,0111000001001001100100000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2134,1110110100110110011011111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2135,0010110010100101010110001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2136,1111101100001100111100100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2137,0001100000110001010011110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2138,1110000001010110000010010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2139,1011000100101010000011010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2140,0000000100110010100111000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2141,0111110011110011011011010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2142,0110001101010100001011000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2143,0011010001010010000100100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2144,1011100011000011100101111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2145,1111001111100100111110000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2146,1000101010010110101110101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2147,0111011000101001011100111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2148,0000100111111110111011000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2149,0010110011010001010101100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2150,1110011101100111001010101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2151,0110001001111001111000001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2152,0101010101101110111001001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2153,1001001001011010111011010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2154,1111011110101011101101100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2155,0011110000110010011101001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2156,1101010000001000101100000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2157,0110110111011110111110011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2158,1001111001001010100010110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2159,1011100111011000011110111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2160,0101010001100011101000000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2161,1101110100000111111110101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2162,1011101011011100111000001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2163,0111001111100111011100010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2164,1010010111101011101111000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2165,0110111011111110001010111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2166,1101011100111011010110001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2167,0101010000010000011010100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2168,0000110101000000001001010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2169,1010110010111100110101110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
2170,1111001010011110111011010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
